,Contrast,abbrev,A,B,mean(A),std(A),mean(B),std(B),Paired,Parametric,T,dof,Tail,p-unc,p-corr,p-adjust,BF10,cohen
952,abbrev * group_label,ORBvl,control,alcohol,17645048.400162004,9408143.078323888,8648230.942098001,3493509.210972718,False,True,2.0045683816570916,8.0,two-sided,0.07994834401279423,0.6740526586934179,fdr_bh,1.413,1.2678003623188205
953,abbrev * group_label,ORBvl,cue,alcohol,19193446.51551,12990896.016126437,8648230.942098001,3493509.210972718,False,True,1.752829154094809,8.0,two-sided,0.11772491756508963,0.7020645877207536,fdr_bh,1.137,1.1085864952171705
954,abbrev * group_label,PERI1,relapse,control,2949877.7599412003,2093246.396064864,3675398.6193500003,2953360.058048609,False,True,-0.4481595922834847,8.0,two-sided,0.6659265700230426,0.9209845642531691,fdr_bh,0.524,-0.2834410133736466
955,abbrev * group_label,PERI1,relapse,cue,2949877.7599412003,2093246.396064864,3928230.8058639998,2604343.2135346723,False,True,-0.6547344080156652,8.0,two-sided,0.5310083996494451,0.8901160756873183,fdr_bh,0.562,-0.4140903983623014
956,abbrev * group_label,PERI1,relapse,alcohol,2949877.7599412003,2093246.396064864,2170591.6654914,1343021.116453608,False,True,0.7006457929605442,8.0,two-sided,0.5033889207052358,0.8813377759906396,fdr_bh,0.573,0.4431273077540177
957,abbrev * group_label,PERI1,control,cue,3675398.6193500003,2953360.058048609,3928230.8058639998,2604343.2135346723,False,True,-0.14357615835146878,8.0,two-sided,0.8893858544480704,0.9795775663742194,fdr_bh,0.496,-0.09080553561752948
958,abbrev * group_label,PERI1,control,alcohol,3675398.6193500003,2953360.058048609,2170591.6654914,1343021.116453608,False,True,1.0371301406259656,8.0,two-sided,0.3300041642425987,0.8118636951327439,fdr_bh,0.679,0.6559386948777562
959,abbrev * group_label,PERI1,cue,alcohol,3928230.8058639998,2604343.2135346723,2170591.6654914,1343021.116453608,False,True,1.3412553063356103,8.0,two-sided,0.2166669294663817,0.772642446587663,fdr_bh,0.827,0.8482843383614794
960,abbrev * group_label,PERI5,relapse,control,14007781.810300002,2129261.9055147064,17331772.218628,9162392.249772996,False,True,-0.7901588037527415,8.0,two-sided,0.45221863482161995,0.86770885260189,fdr_bh,0.596,-0.499740306618533
961,abbrev * group_label,PERI5,relapse,cue,14007781.810300002,2129261.9055147064,13294894.613122001,4996900.054569695,False,True,0.2934772541064754,8.0,two-sided,0.7766266742483795,0.9442076866325074,fdr_bh,0.506,0.1856113128856932
962,abbrev * group_label,PERI5,relapse,alcohol,14007781.810300002,2129261.9055147064,10377275.714274,3246402.1984294956,False,True,2.0909998483467565,8.0,two-sided,0.06990929410007676,0.6690053967045321,fdr_bh,1.526,1.3224644215684835
963,abbrev * group_label,PERI5,control,cue,17331772.218628,9162392.249772996,13294894.613122001,4996900.054569695,False,True,0.8649278362083259,8.0,two-sided,0.41226186573246115,0.8527222174931344,fdr_bh,0.618,0.5470283948198729
964,abbrev * group_label,PERI5,control,alcohol,17331772.218628,9162392.249772996,10377275.714274,3246402.1984294956,False,True,1.5997830184614465,8.0,two-sided,0.14831422215162265,0.7401991403413843,fdr_bh,1.004,1.011791620079474
965,abbrev * group_label,PERI5,cue,alcohol,13294894.613122001,4996900.054569695,10377275.714274,3246402.1984294956,False,True,1.0948373878744406,8.0,two-sided,0.3054520412447003,0.8118636951327439,fdr_bh,0.703,0.6924359626384892
966,abbrev * group_label,PERI6a,relapse,control,19055754.412299998,5404575.9901907435,23727005.196806002,15904341.309633305,False,True,-0.6218310096083361,8.0,two-sided,0.5513582001571498,0.8954211154049528,fdr_bh,0.555,-0.39328046201687805
967,abbrev * group_label,PERI6a,relapse,cue,19055754.412299998,5404575.9901907435,17324868.44925,5738617.862960068,False,True,0.4909799101076211,8.0,two-sided,0.6366249759883532,0.9112622312326547,fdr_bh,0.531,0.31052296026496184
968,abbrev * group_label,PERI6a,relapse,alcohol,19055754.412299998,5404575.9901907435,15305210.68894,5903166.225961122,False,True,1.0478438547656705,8.0,two-sided,0.3253332290934826,0.8118636951327439,fdr_bh,0.683,0.66271464265404
969,abbrev * group_label,PERI6a,control,cue,23727005.196806002,15904341.309633305,17324868.44925,5738617.862960068,False,True,0.846677868869397,8.0,two-sided,0.4217781773886111,0.8534015112187554,fdr_bh,0.612,0.5354861020169334
