"case_id","abbrev","signal_density","group_label"
47,"MBO",7378016.55629,"control"
47,"MPN",1238523.25581,"control"
47,"PH",24837969.0722,"control"
47,"PMv",2497475,"control"
47,"PVHd",13608450,"control"
47,"VMH",1145526.59574,"control"
47,"ADP",4140214.28571,"control"
47,"AVP",805200,"control"
47,"AVPV",604840,"control"
47,"DMH",11897190.9548,"control"
47,"MEPO",2218216.66667,"control"
47,"MPO",1882406.43275,"control"
47,"PD",4398000,"control"
47,"PS",3824181.81818,"control"
47,"PVp",897282.051282,"control"
47,"PVpo",377258.064516,"control"
47,"SBPV",2554933.33333,"control"
47,"SFO",1948250,"control"
47,"VLPO",1037800,"control"
47,"ARH",3195966.10169,"control"
47,"PVH",4519000,"control"
47,"PVa",24600,"control"
47,"PVi",562783.783784,"control"
47,"SO",2034464.28571,"control"
47,"ATN",6741065.50218,"control"
47,"EPI",2639367.02128,"control"
47,"GENv",20416838.4615,"control"
47,"ILM",10555337.7309,"control"
47,"LAT",5545019.87578,"control"
47,"MED",6643640.12739,"control"
47,"MTN",14670578.0142,"control"
47,"RT",3162788.58351,"control"
47,"GENd",6011285.35354,"control"
47,"PP",5797285.71429,"control"
47,"SPA",12203250,"control"
47,"SPF",15325026.3158,"control"
47,"VENT",7021078.22086,"control"
47,"CUN",6837052.63158,"control"
47,"EW",31369166.6667,"control"
47,"III",32765800,"control"
47,"IV",22088000,"control"
47,"LT",1674500,"control"
47,"MRN",13564076.5247,"control"
47,"ND",48229900,"control"
47,"PRC",29974862.069,"control"
47,"APN",16282128.9474,"control"
47,"MPT",16000604.6512,"control"
47,"NOT",23706580.6452,"control"
47,"NPC",30235843.3735,"control"
47,"OP",13815833.3333,"control"
47,"PPT",18037916.6667,"control"
47,"RN",14131990.6977,"control"
47,"RR",7441143.75,"control"
47,"SCdg",13487129.5455,"control"
47,"SCdw",8545015.87302,"control"
47,"SCig",19668807.7754,"control"
47,"SCiw",19892083.3333,"control"
47,"SNr",4154027.68166,"control"
47,"VTA",10513505.5762,"control"
47,"VTN",2941750,"control"
47,"IC",14700723.1237,"control"
47,"MEV",10686076.9231,"control"
47,"NB",4569687.5,"control"
47,"PBG",5134382.35294,"control"
47,"SAG",8601342.85714,"control"
47,"SCop",19691330.3965,"control"
47,"SCsg",7515317.54386,"control"
47,"PPN",11868845.7447,"control"
47,"CLI",12477904.7619,"control"
47,"DR",21089510.2041,"control"
47,"IF",17598222.2222,"control"
47,"IPN",9013517.64706,"control"
47,"SNc",4093519.48052,"control"
47,"BAC",5704500,"control"
47,"BST",8593192.98246,"control"
47,"GPe",4622574.46809,"control"
47,"GPi",8961260.27397,"control"
47,"MSC",4742917.8515,"control"
47,"TRS",7928602.40964,"control"
47,"MA",3824066.1157,"control"
47,"SI",6217931.60813,"control"
47,"LS",13074232.5991,"control"
47,"SF",15436037.037,"control"
47,"CP",9713741.43497,"control"
47,"ACB",10707642.2129,"control"
47,"FS",10540640.5229,"control"
47,"OT",6256908.47458,"control"
47,"AAA",5979677.13004,"control"
47,"BA",4170615.38462,"control"
47,"CEA",11553498.9691,"control"
47,"IA",14174129.8701,"control"
47,"MEA",10916315.4122,"control"
47,"HIP",7238618.38539,"control"
47,"RHP",8618994.16446,"control"
47,"ACA",14059363.711,"control"
47,"AI",11387021.9749,"control"
47,"AUD",17713258.5204,"control"
47,"ECT",9295468.08511,"control"
47,"FRP",11395741.0072,"control"
47,"GU",8318144.8468,"control"
47,"ILA",14916146.2687,"control"
47,"MO",10848846.4013,"control"
47,"ORB",17218626.6112,"control"
47,"PERI",8817584.54106,"control"
47,"PL",11726243.2432,"control"
47,"PTLp",14366614.0351,"control"
47,"RSP",10397097.0971,"control"
47,"SS",16801793.3006,"control"
47,"TEa",11222037.5881,"control"
47,"VIS",22631694.4707,"control"
47,"VISC",8694580.74866,"control"
47,"AOB",8263611.11111,"control"
47,"AON",14155035.3319,"control"
47,"COA",6132876.29938,"control"
47,"DP",9914626.26263,"control"
47,"MOB",14625582.7338,"control"
47,"NLOT",8826479.6748,"control"
47,"PAA",6821906.77966,"control"
47,"PIR",10483798.5866,"control"
47,"TR",5721333.33333,"control"
47,"TT",12344544.4265,"control"
47,"BLAa",10869515.7233,"control"
47,"BLAp",13400475,"control"
47,"BLAv",7531700,"control"
47,"BMA",10452680.4598,"control"
47,"CLA",24169397.4359,"control"
47,"EPd",19210870.4188,"control"
47,"EPv",10193062.5,"control"
47,"LA",12861184.0278,"control"
47,"PA",9960150.68493,"control"
48,"ACVII",10627000,"relapse"
48,"GRN",532277.227723,"relapse"
48,"IRN",890545.454545,"relapse"
48,"MARN",1943553.57143,"relapse"
48,"PARN",1765126.12613,"relapse"
48,"VI",691000,"relapse"
48,"VII",3409925.37313,"relapse"
48,"VNC",5055320,"relapse"
48,"CN",1634664.09266,"relapse"
48,"NTB",3297333.33333,"relapse"
48,"B",6758416.66667,"relapse"
48,"DTN",2507903.22581,"relapse"
48,"PCG",7745358.85167,"relapse"
48,"PG",24892168.9655,"relapse"
48,"PRNc",13031633.3333,"relapse"
48,"SG",753400,"relapse"
48,"SUT",23978409.8361,"relapse"
48,"TRN",12416473.6842,"relapse"
48,"V",14475120,"relapse"
48,"CS",3668661.61616,"relapse"
48,"LC",10348166.6667,"relapse"
48,"LDT",6527153.84615,"relapse"
48,"NI",13883767.4419,"relapse"
48,"PRNr",8007302.8169,"relapse"
48,"SLC",18960000,"relapse"
48,"SLD",16007214.2857,"relapse"
48,"NLL",1423616.37931,"relapse"
48,"PB",15870988.2698,"relapse"
48,"PSV",10550364.2384,"relapse"
48,"SOC",5166954.83871,"relapse"
48,"LHA",8845297.45455,"relapse"
48,"LPO",8675157.33333,"relapse"
48,"PST",14552400,"relapse"
48,"PSTN",15073136.3636,"relapse"
48,"RCH",1015890.2439,"relapse"
48,"STN",4481233.33333,"relapse"
48,"TU",3328153.06122,"relapse"
48,"ZI",12950180.8943,"relapse"
48,"AHN",2391863.05732,"relapse"
48,"MBO",3272739.13043,"relapse"
48,"MPN",346692.307692,"relapse"
48,"PH",8597372.61146,"relapse"
48,"PMv",2204421.05263,"relapse"
48,"PVHd",8045125,"relapse"
48,"VMH",2171705.55556,"relapse"
48,"ADP",3508454.54545,"relapse"
48,"AVP",734772.727273,"relapse"
48,"AVPV",386444.444444,"relapse"
48,"DMH",5308875,"relapse"
48,"MEPO",1585400,"relapse"
48,"MPO",1743469.31408,"relapse"
48,"PD",4120000,"relapse"
48,"PS",13650400,"relapse"
48,"PVp",135714.285714,"relapse"
48,"PVpo",18000,"relapse"
48,"SBPV",118347.826087,"relapse"
48,"SFO",251166.666667,"relapse"
48,"VLPO",845777.777778,"relapse"
48,"ARH",481500,"relapse"
48,"PVH",1424968.75,"relapse"
48,"PVi",203000,"relapse"
48,"SO",4784238.09524,"relapse"
48,"ATN",6482161.86557,"relapse"
48,"EPI",4928945,"relapse"
48,"GENv",14422453.7815,"relapse"
48,"ILM",7187119.89796,"relapse"
48,"LAT",6909990.07444,"relapse"
48,"MED",6897157.03704,"relapse"
48,"MTN",13670354.4304,"relapse"
48,"RT",7371679.08903,"relapse"
48,"GENd",3105172.52396,"relapse"
48,"PP",11955642.8571,"relapse"
48,"SPA",8861761.90476,"relapse"
48,"SPF",12935710.5263,"relapse"
48,"VENT",16558423.1643,"relapse"
48,"CUN",8579304.34783,"relapse"
48,"EW",42255214.2857,"relapse"
48,"III",13468250,"relapse"
48,"IV",17020500,"relapse"
48,"LT",19256000,"relapse"
48,"MRN",12342768.8022,"relapse"
48,"ND",20753600,"relapse"
48,"PRC",23464250,"relapse"
48,"APN",8613108.86076,"relapse"
48,"MPT",28132041.6667,"relapse"
48,"NOT",7734478.26087,"relapse"
48,"NPC",19633379.3103,"relapse"
48,"OP",8601928.57143,"relapse"
48,"PPT",15794416.6667,"relapse"
48,"RN",15428392.2414,"relapse"
48,"RR",12758420.4545,"relapse"
48,"SCdg",14211174.3929,"relapse"
48,"SCdw",9815919.11765,"relapse"
48,"SCig",15366704.2424,"relapse"
48,"SCiw",17864477.2414,"relapse"
48,"SNr",4509350.25381,"relapse"
48,"VTA",9043551.83946,"relapse"
48,"VTN",4101000,"relapse"
48,"IC",13240737.4477,"relapse"
48,"MEV",14753785.7143,"relapse"
48,"NB",6175080,"relapse"
48,"PBG",1548687.5,"relapse"
48,"SAG",2302860.46512,"relapse"
48,"SCop",13327685.3933,"relapse"
48,"SCsg",6010469.97389,"relapse"
48,"PPN",12965650.5376,"relapse"
48,"CLI",14055043.4783,"relapse"
48,"DR",9312897.95918,"relapse"
48,"IF",45061785.7143,"relapse"
48,"IPN",4969324.5614,"relapse"
48,"SNc",9108787.5,"relapse"
48,"BAC",3025750,"relapse"
48,"BST",13432841.3223,"relapse"
48,"GPe",6107172.68446,"relapse"
48,"GPi",7182579.61783,"relapse"
48,"MSC",5317196.18529,"relapse"
48,"TRS",5883561.79775,"relapse"
48,"MA",5338720.58824,"relapse"
48,"SI",9063899.82578,"relapse"
48,"LS",21022672.5389,"relapse"
48,"SF",13732539.823,"relapse"
48,"CP",15779409.6421,"relapse"
48,"ACB",18805109.7285,"relapse"
48,"FS",20701843.5374,"relapse"
48,"OT",3787571.72414,"relapse"
48,"AAA",12954449.7817,"relapse"
48,"BA",10190629.6296,"relapse"
48,"CEA",20595556.9106,"relapse"
48,"IA",30695543.2099,"relapse"
48,"MEA",16888928.4468,"relapse"
48,"HIP",12063516.2026,"relapse"
48,"RHP",10314583.4928,"relapse"
48,"ACA",11875564.9615,"relapse"
48,"AI",8471879.02996,"relapse"
48,"AUD",15054036.647,"relapse"
48,"ECT",18410486.1789,"relapse"
48,"FRP",5992928.33876,"relapse"
48,"GU",11052403.9271,"relapse"
48,"ILA",13468186.4407,"relapse"
48,"MO",9177552.58467,"relapse"
48,"ORB",14671008.1068,"relapse"
48,"PERI",14646564.9241,"relapse"
48,"PL",14860471.6312,"relapse"
48,"PTLp",15684476.584,"relapse"
48,"RSP",10954335.3278,"relapse"
48,"SS",15276289.4265,"relapse"
48,"TEa",16523842.8571,"relapse"
48,"VIS",18915369.9676,"relapse"
48,"VISC",13729739.1304,"relapse"
48,"AOB",4106625,"relapse"
48,"AON",9328470.10551,"relapse"
48,"COA",9923850.98039,"relapse"
48,"DP",12267089.5522,"relapse"
48,"MOB",5147968.25397,"relapse"
48,"NLOT",13255342.8571,"relapse"
48,"PAA",9931931.40794,"relapse"
48,"PIR",13035643.1015,"relapse"
48,"TR",12080038.7931,"relapse"
48,"TT",11992585.1064,"relapse"
48,"BLAa",18203222.5705,"relapse"
48,"BLAp",19412567.5676,"relapse"
48,"BLAv",17640123.8095,"relapse"
48,"BMA",19753033.4821,"relapse"
48,"CLA",19624552.0362,"relapse"
48,"EPd",17427026.7857,"relapse"
48,"EPv",22104000,"relapse"
48,"LA",16700412.8788,"relapse"
48,"PA",21454741.2587,"relapse"
49,"ACVII",7033000,"relapse"
49,"GRN",1668035.08772,"relapse"
49,"IRN",1364784.94624,"relapse"
49,"MARN",2758106.38298,"relapse"
49,"PARN",794865.168539,"relapse"
49,"VI",1085000,"relapse"
49,"VII",2023862.31884,"relapse"
49,"VNC",1999600,"relapse"
49,"CN",4890234.14634,"relapse"
49,"NTB",11253458.3333,"relapse"
49,"B",9880692.30769,"relapse"
49,"DTN",3791322.58065,"relapse"
49,"PCG",6445631.11111,"relapse"
49,"PG",19899010.582,"relapse"
49,"PRNc",13019361.2245,"relapse"
49,"SG",742400,"relapse"
49,"SUT",8825728.57143,"relapse"
49,"TRN",33460697.6744,"relapse"
49,"V",12594466.1654,"relapse"
49,"CS",14514164.1026,"relapse"
49,"LC",6626857.14286,"relapse"
49,"LDT",11401209.3023,"relapse"
49,"NI",15848437.5,"relapse"
49,"PRNr",12368691.9374,"relapse"
49,"SLC",11494166.6667,"relapse"
49,"SLD",11865896.5517,"relapse"
49,"NLL",4149213.9738,"relapse"
49,"PB",10947708.3333,"relapse"
49,"PSV",11468210.6538,"relapse"
49,"SOC",5357422.53521,"relapse"
49,"LHA",10028226.8786,"relapse"
49,"LPO",8573828.44244,"relapse"
49,"PST",16677400,"relapse"
49,"PSTN",14083047.619,"relapse"
49,"RCH",2318870,"relapse"
49,"STN",14591272.7273,"relapse"
49,"TU",3975936.70886,"relapse"
49,"ZI",12580771.3718,"relapse"
49,"AHN",4822201.70455,"relapse"
49,"MBO",5603702.85714,"relapse"
49,"MPN",1558885.05747,"relapse"
49,"PH",17216501.6393,"relapse"
49,"PMv",6527977.27273,"relapse"
49,"PVHd",8747450,"relapse"
49,"VMH",3498257.14286,"relapse"
49,"ADP",7810615.38462,"relapse"
49,"AVP",1729218.75,"relapse"
49,"AVPV",217903.225806,"relapse"
49,"DMH",9319581.39535,"relapse"
49,"MEPO",2081455.88235,"relapse"
49,"MPO",2740420.21277,"relapse"
49,"PD",4325000,"relapse"
49,"PS",6744250,"relapse"
49,"PVp",2510849.0566,"relapse"
49,"PVpo",1459375,"relapse"
49,"SBPV",5441553.57143,"relapse"
49,"SFO",42333.3333333,"relapse"
49,"VLPO",1541266.66667,"relapse"
49,"ARH",927000,"relapse"
49,"PVH",4303393.93939,"relapse"
49,"PVa",3195400,"relapse"
49,"PVi",1592230.76923,"relapse"
49,"SO",8570645.16129,"relapse"
49,"ATN",10679488.6212,"relapse"
49,"EPI",6306123.07692,"relapse"
49,"GENv",27986424.0506,"relapse"
49,"ILM",10363792.9293,"relapse"
49,"LAT",12124692.8406,"relapse"
49,"MED",7524154.97553,"relapse"
49,"MTN",23825646.6165,"relapse"
49,"RT",6372239.52096,"relapse"
49,"GENd",12227445.8128,"relapse"
49,"PP",8871933.33333,"relapse"
49,"SPA",10470947.3684,"relapse"
49,"SPF",9690652.17391,"relapse"
49,"VENT",13847452.3471,"relapse"
49,"CUN",15384596.3303,"relapse"
49,"EW",52902230.7692,"relapse"
49,"III",37720428.5714,"relapse"
49,"IV",43161500,"relapse"
49,"LT",7980000,"relapse"
49,"MRN",11440651.7467,"relapse"
49,"ND",32015700,"relapse"
49,"PRC",34622833.3333,"relapse"
49,"APN",15130810.5516,"relapse"
49,"MPT",24080024.3902,"relapse"
49,"NOT",9785941.17647,"relapse"
49,"NPC",29075144.4444,"relapse"
49,"OP",8381433.33333,"relapse"
49,"PPT",18325846.1538,"relapse"
49,"RN",8593000,"relapse"
49,"RR",6763475.30864,"relapse"
49,"SCdg",14373441.6136,"relapse"
49,"SCdw",10544892.3077,"relapse"
49,"SCig",17233502.0408,"relapse"
49,"SCiw",16505823.8276,"relapse"
49,"SNr",5999460.36585,"relapse"
49,"VTA",9863820.42254,"relapse"
49,"VTN",3475384.61538,"relapse"
49,"IC",13520206.1031,"relapse"
49,"MEV",13802384.6154,"relapse"
49,"NB",8776020.40816,"relapse"
49,"PBG",2688825,"relapse"
49,"SAG",6536916.66667,"relapse"
49,"SCop",18560714.8594,"relapse"
49,"SCsg",6106016.01423,"relapse"
49,"PPN",8471813.82979,"relapse"
49,"CLI",22056703.7037,"relapse"
49,"DR",22870380.9524,"relapse"
49,"IF",47673000,"relapse"
49,"IPN",6546385.41667,"relapse"
49,"SNc",7014765.4321,"relapse"
49,"BAC",5020000,"relapse"
49,"BST",12646824.9595,"relapse"
49,"GPe",6087658.61514,"relapse"
49,"GPi",9976859.87261,"relapse"
49,"MSC",6852213.7931,"relapse"
49,"TRS",5369627.90698,"relapse"
49,"MA",6789131.78295,"relapse"
49,"SI",9431393.47079,"relapse"
49,"LS",16257941.618,"relapse"
49,"SF",11564848.2143,"relapse"
49,"CP",12886343.713,"relapse"
49,"ACB",14549575.9076,"relapse"
49,"FS",12496876.7123,"relapse"
49,"OT",7709647.82016,"relapse"
49,"AAA",9372458.87446,"relapse"
49,"BA",12867037.037,"relapse"
49,"CEA",14506126.195,"relapse"
49,"IA",18885963.4146,"relapse"
49,"MEA",14107369.9324,"relapse"
49,"HIP",9261651.48881,"relapse"
49,"RHP",9293914.45741,"relapse"
49,"ACA",17474963.964,"relapse"
49,"AI",13822326.972,"relapse"
49,"AUD",15834157.9162,"relapse"
49,"ECT",12982748.0916,"relapse"
49,"FRP",8505989.47368,"relapse"
49,"GU",10387777.2795,"relapse"
49,"ILA",26281011.6279,"relapse"
49,"MO",10506793.1905,"relapse"
49,"ORB",21247434.9236,"relapse"
49,"PERI",9094950.59625,"relapse"
49,"PL",17974818.1056,"relapse"
49,"PTLp",18925160.5585,"relapse"
49,"RSP",11843542.0787,"relapse"
49,"SS",14877912.5641,"relapse"
49,"TEa",13416026.2143,"relapse"
49,"VIS",23279155.0265,"relapse"
49,"VISC",6972930.91733,"relapse"
49,"AOB",8595333.33333,"relapse"
49,"AON",14802002.0284,"relapse"
49,"COA",11577116.129,"relapse"
49,"DP",11867663.5514,"relapse"
49,"MOB",13283000,"relapse"
49,"NLOT",13903241.3793,"relapse"
49,"PAA",12666419.3548,"relapse"
49,"PIR",13505789.1852,"relapse"
49,"TR",6850335.45648,"relapse"
49,"TT",14584176.9115,"relapse"
49,"BLAa",20748918.5393,"relapse"
49,"BLAp",17885935.1536,"relapse"
49,"BLAv",13660705.3571,"relapse"
49,"BMA",23036129.8969,"relapse"
49,"CLA",40045422.0183,"relapse"
49,"EPd",22787740.9144,"relapse"
49,"EPv",15310881.5166,"relapse"
49,"LA",19068548.3871,"relapse"
49,"PA",14355315.4362,"relapse"
50,"ACVII",958000,"relapse"
50,"MARN",60529.4117647,"relapse"
50,"PARN",8000,"relapse"
50,"VII",397096.153846,"relapse"
50,"VNC",985771.428571,"relapse"
50,"CN",3780112.42604,"relapse"
50,"NTB",2697724.13793,"relapse"
50,"B",3656636.36364,"relapse"
50,"DTN",8221724.13793,"relapse"
50,"PCG",4472251.65563,"relapse"
50,"PG",25486574.2574,"relapse"
50,"PRNc",5909051.16279,"relapse"
50,"SUT",8737315.78947,"relapse"
50,"TRN",28079954.7325,"relapse"
50,"V",10408102.0408,"relapse"
50,"CS",11208096.4467,"relapse"
50,"LC",587000,"relapse"
50,"LDT",12188657.8947,"relapse"
50,"NI",3832066.66667,"relapse"
50,"PRNr",7277775.74371,"relapse"
50,"SLC",13012333.3333,"relapse"
50,"SLD",13832428.5714,"relapse"
50,"NLL",1635850,"relapse"
50,"PB",10413329.0323,"relapse"
50,"PSV",8069469.97389,"relapse"
50,"SOC",2179364.77987,"relapse"
50,"LHA",12664959.6344,"relapse"
50,"LPO",8134419.59799,"relapse"
50,"PST",24906800,"relapse"
50,"PSTN",29951000,"relapse"
50,"RCH",1825635.29412,"relapse"
50,"STN",13907234.375,"relapse"
50,"TU",3898058.82353,"relapse"
50,"ZI",16392135.8268,"relapse"
50,"AHN",12850854.5455,"relapse"
50,"MBO",7520698.11321,"relapse"
50,"MPN",3699388.88889,"relapse"
50,"PH",21926390.2439,"relapse"
50,"PMv",9201550,"relapse"
50,"PVHd",22927294.1176,"relapse"
50,"VMH",5161535.29412,"relapse"
50,"ADP",12216000,"relapse"
50,"AVP",1631521.73913,"relapse"
50,"AVPV",640375,"relapse"
50,"DMH",18907308.1081,"relapse"
50,"MEPO",4539681.81818,"relapse"
50,"MPO",5695526.98413,"relapse"
50,"PD",18067000,"relapse"
50,"PS",10117727.2727,"relapse"
50,"PVp",3250451.6129,"relapse"
50,"PVpo",10839500,"relapse"
50,"SBPV",11055428.5714,"relapse"
50,"SFO",179666.666667,"relapse"
50,"VLPO",2642600,"relapse"
50,"ARH",2097850,"relapse"
50,"PVH",13465965.9091,"relapse"
50,"PVi",2331000,"relapse"
50,"SO",5439478.26087,"relapse"
50,"ATN",10213588.0721,"relapse"
50,"EPI",4632234.97268,"relapse"
50,"GENv",23649716.9811,"relapse"
50,"ILM",10066135,"relapse"
50,"LAT",7770486.16125,"relapse"
50,"MED",9748185.41997,"relapse"
50,"MTN",29907595.4198,"relapse"
50,"RT",4301008,"relapse"
50,"GENd",6594907.03518,"relapse"
50,"PP",14124066.6667,"relapse"
50,"SPA",12936750,"relapse"
50,"SPF",11389070.7965,"relapse"
50,"VENT",9971656.18142,"relapse"
50,"CUN",13081482.1429,"relapse"
50,"EW",60689692.3077,"relapse"
50,"III",20811666.6667,"relapse"
50,"IV",30853500,"relapse"
50,"LT",13568500,"relapse"
50,"MRN",11596221.1111,"relapse"
50,"ND",24566333.3333,"relapse"
50,"PRC",33128821.4286,"relapse"
50,"APN",13935532.3383,"relapse"
50,"MPT",21568047.619,"relapse"
50,"NOT",11433103.4483,"relapse"
50,"NPC",28762152.9412,"relapse"
50,"OP",8679166.66667,"relapse"
50,"PPT",18818416.6667,"relapse"
50,"RN",8819565.21739,"relapse"
50,"RR",5438714.28571,"relapse"
50,"SCdg",15418571.4286,"relapse"
50,"SCdw",9168523.4375,"relapse"
50,"SCig",19633912.7726,"relapse"
50,"SCiw",17986828.0166,"relapse"
50,"SNr",4886067.00168,"relapse"
50,"VTA",10677212.6866,"relapse"
50,"VTN",3842833.33333,"relapse"
50,"IC",14577077.0474,"relapse"
50,"MEV",11257000,"relapse"
50,"NB",9879240,"relapse"
50,"PBG",702833.333333,"relapse"
50,"SAG",4002600,"relapse"
50,"SCop",23800195.7447,"relapse"
50,"SCsg",8759951.83044,"relapse"
50,"PPN",8321858.75706,"relapse"
50,"CLI",8072629.62963,"relapse"
50,"DR",19005666.6667,"relapse"
50,"IF",31183636.3636,"relapse"
50,"IPN",5831810.52632,"relapse"
50,"SNc",5292891.56627,"relapse"
50,"BAC",3446000,"relapse"
50,"BST",13597560.2007,"relapse"
50,"GPe",5112969.30533,"relapse"
50,"GPi",8650566.66667,"relapse"
50,"MSC",7361306.04982,"relapse"
50,"TRS",1937611.11111,"relapse"
50,"MA",5509632.8125,"relapse"
50,"SI",8230963.96396,"relapse"
50,"LS",11736811.4754,"relapse"
50,"SF",7009424.5283,"relapse"
50,"CP",10306046.5351,"relapse"
50,"ACB",17706012.2093,"relapse"
50,"FS",10314633.3333,"relapse"
50,"OT",8229810.33311,"relapse"
50,"AAA",10478072.9614,"relapse"
50,"BA",18563586.2069,"relapse"
50,"CEA",13251140.0778,"relapse"
50,"IA",21925082.3529,"relapse"
50,"MEA",14752617.3045,"relapse"
50,"HIP",7292695.22203,"relapse"
50,"RHP",8224407.12015,"relapse"
50,"ACA",13963906.2367,"relapse"
50,"AI",10833743.6709,"relapse"
50,"AUD",15718016.721,"relapse"
50,"ECT",14458215.9624,"relapse"
50,"FRP",6305720.31662,"relapse"
50,"GU",11040635.461,"relapse"
50,"ILA",18537617.5637,"relapse"
50,"MO",8471210.3332,"relapse"
50,"ORB",17424631.6239,"relapse"
50,"PERI",9156724.43674,"relapse"
50,"PL",13841250,"relapse"
50,"PTLp",15133609.7561,"relapse"
50,"RSP",8790279.23387,"relapse"
50,"SS",11918404.6011,"relapse"
50,"TEa",14870768.3198,"relapse"
50,"VIS",21077794.3777,"relapse"
50,"VISC",12057013.5287,"relapse"
50,"AOB",5257187.5,"relapse"
50,"AON",18847333.6397,"relapse"
50,"COA",13085330.5633,"relapse"
50,"DP",8160135.41667,"relapse"
50,"MOB",34904409.0909,"relapse"
50,"NLOT",15019244.6043,"relapse"
50,"PAA",10148654.1096,"relapse"
50,"PIR",13323455.1001,"relapse"
50,"TR",8426874.4186,"relapse"
50,"TT",12734601.0187,"relapse"
50,"BLAa",14476253.0864,"relapse"
50,"BLAp",13044953.405,"relapse"
50,"BLAv",13704606.8376,"relapse"
50,"BMA",21012676.2887,"relapse"
50,"CLA",30198084.1121,"relapse"
50,"EPd",17857268.5422,"relapse"
50,"EPv",17926388.601,"relapse"
50,"LA",13484933.5938,"relapse"
50,"PA",9197701.98675,"relapse"
51,"ACVII",3737500,"alcohol"
51,"GRN",2760222.22222,"alcohol"
51,"IRN",2503495.2381,"alcohol"
51,"MARN",493078.125,"alcohol"
51,"PARN",4575262.13592,"alcohol"
51,"VI",5245000,"alcohol"
51,"VII",1009168.83117,"alcohol"
51,"VNC",2290174.1573,"alcohol"
51,"CN",3645996.38989,"alcohol"
51,"NTB",2222676.47059,"alcohol"
51,"B",1719090.90909,"alcohol"
51,"DTN",713360,"alcohol"
51,"PCG",1612988.88889,"alcohol"
51,"PG",4713063.34842,"alcohol"
51,"PRNc",4499685.30806,"alcohol"
51,"SG",386000,"alcohol"
51,"SUT",4139296.2963,"alcohol"
51,"TRN",6136974.57627,"alcohol"
51,"V",8204817.56757,"alcohol"
51,"CS",2758880.50314,"alcohol"
51,"LC",774600,"alcohol"
51,"LDT",2416888.88889,"alcohol"
51,"NI",2683619.04762,"alcohol"
51,"PRNr",3380462.86329,"alcohol"
51,"SLC",1046818.18182,"alcohol"
51,"SLD",1627185.18519,"alcohol"
51,"NLL",1784205.35714,"alcohol"
51,"PB",3456026.05863,"alcohol"
51,"PSV",7439660.24096,"alcohol"
51,"SOC",856014.184397,"alcohol"
51,"LHA",4024065.50908,"alcohol"
51,"LPO",2694938.83792,"alcohol"
51,"PST",9989166.66667,"alcohol"
51,"PSTN",7274380.95238,"alcohol"
51,"RCH",436861.111111,"alcohol"
51,"STN",3218578.94737,"alcohol"
51,"TU",1551400,"alcohol"
51,"ZI",3798235.90814,"alcohol"
51,"AHN",3692242.77457,"alcohol"
51,"MBO",987422.680412,"alcohol"
51,"MPN",2207000,"alcohol"
51,"PH",2104267.01571,"alcohol"
51,"PMv",240071.428571,"alcohol"
51,"PVHd",6399600,"alcohol"
51,"VMH",684229.508197,"alcohol"
51,"ADP",3715000,"alcohol"
51,"AVP",553000,"alcohol"
51,"DMH",4715901.23457,"alcohol"
51,"MEPO",1979000,"alcohol"
51,"MPO",1822285.71429,"alcohol"
51,"PD",3737000,"alcohol"
51,"PS",4559900,"alcohol"
51,"PVp",176000,"alcohol"
51,"SBPV",3140000,"alcohol"
51,"SFO",308500,"alcohol"
51,"VLPO",359555.555556,"alcohol"
51,"PVH",3341611.11111,"alcohol"
51,"SO",620037.037037,"alcohol"
51,"ATN",5001594.82759,"alcohol"
51,"EPI",1209207.65027,"alcohol"
51,"GENv",8496887.32394,"alcohol"
51,"ILM",3711313.72549,"alcohol"
51,"LAT",5390110.25641,"alcohol"
51,"MED",4378679.79452,"alcohol"
51,"MTN",5972237.88546,"alcohol"
51,"RT",2043612.10762,"alcohol"
51,"GENd",3507621.54696,"alcohol"
51,"PP",1650692.30769,"alcohol"
51,"SPA",2756294.11765,"alcohol"
51,"SPF",4599551.40187,"alcohol"
51,"VENT",7398544.66403,"alcohol"
51,"CUN",4447584.90566,"alcohol"
51,"EW",13800000,"alcohol"
51,"III",4530454.54545,"alcohol"
51,"IV",4967500,"alcohol"
51,"LT",4026500,"alcohol"
51,"MRN",5038040.67403,"alcohol"
51,"ND",5102333.33333,"alcohol"
51,"PRC",5111448.27586,"alcohol"
51,"APN",3806055.40897,"alcohol"
51,"MPT",2455707.31707,"alcohol"
51,"NOT",4274433.33333,"alcohol"
51,"NPC",5274098.76543,"alcohol"
51,"OP",2358964.28571,"alcohol"
51,"PPT",2870909.09091,"alcohol"
51,"RN",6445798.24561,"alcohol"
51,"RR",2606516.33987,"alcohol"
51,"SCdg",3986235.42117,"alcohol"
51,"SCdw",2819614.28571,"alcohol"
51,"SCig",4730745.03311,"alcohol"
51,"SCiw",4690201.10193,"alcohol"
51,"SNr",1658824.27536,"alcohol"
51,"VTA",2373294.77612,"alcohol"
51,"VTN",3300900,"alcohol"
51,"IC",5221003.12989,"alcohol"
51,"MEV",3490416.66667,"alcohol"
51,"NB",4204769.23077,"alcohol"
51,"PBG",1388720,"alcohol"
51,"SAG",3066548.3871,"alcohol"
51,"SCop",5650029.91453,"alcohol"
51,"SCsg",2445101.16732,"alcohol"
51,"PPN",3024936.50794,"alcohol"
51,"CLI",1238130.43478,"alcohol"
51,"DR",4824460,"alcohol"
